202,嘉義市,西區,上海路,蘭州一街,86.0414280298
203,嘉義市,西區,上海路,無名路,27.3800463132
204,嘉義市,西區,新榮路,民生南路,247.648277854
205,嘉義市,西區,學校出入口,無名路,138.051946234
206,嘉義市,西區,上海路,垂楊國小出入口,144.632750682
207,嘉義市,西區,育人路,加油站出入口,67.1846912861
208,嘉義市,西區,金山路,玉山路 251巷,60.5612366317
209,嘉義市,西區,友忠路,中興路 726巷,104.592075012
210,嘉義市,西區,住宅出入口,住宅出入口,108.624132881
211,嘉義市,西區,玉山路 288巷,金山路,226.004099692
212,嘉義市,西區,垂楊路431巷,新榮路,83.2621792777
213,嘉義市,西區,中興路,玉山路,536.914652055
214,嘉義市,西區,永和街,廣寧街,187.139616989
215,嘉義市,西區,新榮路,西榮街,171.947480707
216,嘉義市,西區,玉山路,博愛路二段,261.865814495
217,嘉義市,西區,玉山路,中興路 640巷,104.976976877
218,嘉義市,西區,博愛路二段,友忠路,323.654697678
219,嘉義市,西區,園區出入口,中山路532巷,115.648666154
220,嘉義市,西區,空地出入口,球場出入口,70.4111933049
221,嘉義市,西區,蘭井街,光彩街,206.947837246
222,嘉義市,西區,福義街,住宅出入口,231.124473818
223,嘉義市,西區,停車場出入口,西榮街,29.9778208425
224,嘉義市,西區,福義街,空地出入口,37.3024106888
225,嘉義市,西區,空地出入口,永春五街,83.6012399186
226,嘉義市,西區,林森西路,新榮路,322.806548133
227,嘉義市,西區,西榮街,民生北路,191.312797584
228,嘉義市,西區,大同路,世賢路二段196巷,823.001544305
229,嘉義市,西區,無名路,無名路,40.5852375374
230,嘉義市,西區,永春五街,永春五街,44.9281461145
231,嘉義市,西區,永春五街,永春五街,46.7042457956
232,嘉義市,西區,永春五街,永春五街,50.6201993317
233,嘉義市,西區,永春五街,永春五街,45.0550785137
234,嘉義市,西區,永春五街,永春五街,45.3219133695
235,嘉義市,西區,北港路 715巷,世賢路二段120巷,56.5205242983
236,嘉義市,西區,空地出入口,空地出入口,13.049241882
237,嘉義市,西區,工廠出入口,工廠出入口,71.1387855919
238,嘉義市,西區,工廠出入口,工廠出入口,38.4461359147
239,嘉義市,西區,工廠出入口,工廠出入口,218.973175275
240,嘉義市,西區,新民路,嘉義液化石油氣儲分裝所出,459.238914119
241,嘉義市,西區,嘉義液化石油氣儲分裝所出,新民路,25.2041952136
242,嘉義市,西區,工廠出入口,工廠出入口,195.712391732
243,嘉義市,西區,工廠出入口,民生南路,62.8698986893
244,嘉義市,西區,民生南路,停車場出入口,112.28458551
245,嘉義市,西區,新民路221巷,空地出入口,105.636179193
246,嘉義市,西區,空地出入口,新民路251巷,38.0410289717
247,嘉義市,西區,停車場出入口,新民路186巷,174.536452644
248,嘉義市,西區,新民路251巷,無名路,205.042634246
249,嘉義市,西區,新民路186巷,新民路204巷,77.3610205294
250,嘉義市,西區,新民路204巷,新民路228巷,120.463144796
251,嘉義市,西區,新民路228巷,停車場出入口,19.6079511555
252,嘉義市,西區,停車場出入口,南京路,306.92482909
253,嘉義市,西區,無名路,南京路,522.929228735
254,嘉義市,西區,南京路,平交道,185.655547374
255,嘉義市,西區,南京路,平交道,242.408006592
256,嘉義市,西區,平交道,新民路475巷,126.065058946
257,嘉義市,西區,新民路475巷,新民路499巷,107.410756392
